Date,Open,High,Low,Close,Adj Close,Volume
2022-11-29,183.300003,183.419998,181.020004,182.589996,178.989746,4375400
2022-11-30,181.899994,185.699997,180.240005,185.509995,181.852188,7915600
2022-12-01,185.479996,186.330002,184.160004,185.899994,183.371216,4683300
2022-12-02,184.000000,186.309998,183.839996,185.690002,183.164093,3547700
2022-12-05,183.429993,183.940002,182.320007,183.119995,180.629044,4083200
2022-12-06,183.750000,184.289993,180.699997,181.630005,179.159332,5835100
2022-12-07,181.809998,182.449997,180.690002,182.179993,179.701828,4241700
2022-12-08,181.809998,183.979996,181.259995,183.779999,181.280075,3800800
2022-12-09,184.210007,184.210007,183.050003,183.100006,180.609329,3116100
2022-12-12,184.179993,184.179993,182.360001,183.970001,181.467484,4691400
2022-12-13,186.479996,186.839996,182.940002,183.869995,181.368835,5634900
2022-12-14,184.070007,185.880005,182.130005,183.360001,180.865784,5392500
2022-12-15,181.979996,182.710007,178.389999,180.250000,177.798096,6127800
2022-12-16,180.080002,181.190002,178.479996,180.339996,177.886856,15708100
2022-12-19,180.860001,183.470001,180.350006,181.339996,178.873260,4447800
2022-12-20,181.820007,182.250000,180.639999,181.229996,178.764755,3249000
2022-12-21,181.550003,183.679993,181.399994,182.500000,180.017487,4236900
2022-12-22,181.860001,182.050003,178.919998,181.089996,178.626648,4304700
2022-12-23,180.910004,182.550003,180.449997,182.259995,179.780746,2197800
2022-12-27,183.279999,183.610001,182.270004,183.070007,180.579727,3045000
2022-12-28,184.100006,184.539993,181.639999,181.750000,179.277679,2694300
2022-12-29,181.919998,182.860001,181.889999,181.979996,179.504562,2549200
2022-12-30,181.380005,181.960007,179.289993,180.660004,178.202515,3136200
2023-01-03,180.589996,180.750000,176.570007,179.410004,176.969513,5137400
2023-01-04,179.410004,180.539993,177.550003,178.970001,176.535507,4771300
2023-01-05,177.960007,178.770004,176.860001,177.100006,174.690933,3647100
2023-01-06,178.809998,181.830002,178.800003,181.100006,178.636536,3713200
2023-01-09,180.440002,182.770004,178.809998,179.330002,176.890594,3319200
2023-01-10,178.789993,179.529999,177.089996,177.850006,175.430740,3817300
2023-01-11,179.389999,179.710007,175.679993,178.050003,175.628006,4369900
2023-01-12,177.660004,178.369995,175.320007,175.779999,173.388885,4246600
2023-01-13,175.399994,175.729996,174.169998,175.240005,172.856247,4720400
2023-01-17,176.149994,177.550003,175.490005,176.059998,173.665085,5032600
2023-01-18,175.240005,175.740005,171.330002,171.619995,169.285477,5032600
2023-01-19,171.279999,172.169998,169.479996,169.630005,167.322556,4720400
2023-01-20,168.949997,169.889999,167.460007,169.880005,167.569153,5779100
2023-01-23,170.009995,170.759995,168.720001,169.119995,166.819489,5440400
2023-01-24,169.610001,170.869995,168.449997,170.690002,168.368134,4125600
2023-01-25,170.339996,171.979996,169.339996,171.929993,169.591263,3852800
2023-01-26,171.639999,171.669998,170.039993,170.220001,167.904526,4558400
2023-01-27,169.770004,170.229996,168.580002,169.619995,167.312683,5451400
2023-01-30,169.779999,171.460007,169.139999,169.479996,167.174576,5191500
2023-01-31,170.199997,171.070007,169.320007,171.020004,168.693649,4665500
2023-02-01,170.880005,172.320007,169.509995,171.559998,169.226288,4147700
2023-02-02,169.460007,170.559998,168.509995,169.970001,167.657928,5653800
2023-02-03,170.960007,171.289993,167.050003,169.119995,166.819489,5308200
2023-02-06,169.740005,172.380005,169.589996,171.820007,169.482773,5640000
2023-02-07,170.289993,172.029999,169.259995,171.559998,169.226288,6044700
2023-02-08,171.000000,171.330002,170.240005,171.160004,168.831741,5687300
2023-02-09,175.320007,176.490005,172.039993,172.779999,170.429703,9619400
2023-02-10,173.119995,176.589996,172.649994,176.199997,173.803177,6176000
2023-02-13,176.259995,178.229996,176.039993,177.770004,175.351837,5205100
2023-02-14,177.100006,177.250000,174.789993,175.770004,173.379028,5203000
2023-02-15,175.000000,176.050003,174.589996,176.009995,173.615768,4125500
2023-02-16,174.740005,176.899994,174.539993,175.509995,173.122559,4973200
2023-02-17,175.160004,176.419998,174.830002,176.279999,173.882095,3952100
2023-02-21,175.580002,177.410004,174.669998,176.179993,173.783447,5797300
2023-02-22,176.720001,177.429993,175.770004,176.119995,173.724258,5299500
2023-02-23,176.660004,176.990005,174.990005,176.309998,173.911682,3801400
2023-02-24,175.460007,176.330002,174.289993,175.960007,173.566452,2959100
